transaction_id,timestamp,customer_id,sender_name,receiver_name,sender_bank,receiver_bank,transaction_type,merchant_category,amount,currency,balance_before,balance_after,country,city,ip_address,device_type,device_id,channel,is_foreign_transaction,is_high_risk_country,failed_login_attempts,transaction_hour,risk_score,label
NORM0015456,2025-09-05 13:48:57,CUS95063,Trần An,Nguyễn Nam,Sacombank,Techcombank,Thanh toán hóa đơn,Thời trang,814110.0,USD,450999381.0,450185271.0,Vietnam,TP.HCM,204.189.65.247,Mobile,DEV962090,Internet Banking,0,0,1,13,4,normal
NORM0014002,2025-09-16 12:40:28,CUS90413,Nguyễn Chi,Vũ Huy,Sacombank,TPBank,Thanh toán hóa đơn,Thời trang,6093742.0,VND,5030732.0,0.0,Vietnam,Hà Nội,179.214.15.125,Tablet,DEV327582,Internet Banking,0,0,1,12,18,normal
SUSP0000622,2025-09-09 04:22:11,CUS50655,Đặng Linh,Nguyễn Nam,Unknown Bank,Sacombank,Chuyển khoản,Vận tải,4932512653.0,VND,1196100694.0,0.0,Unknown,Singapore,217.216.5.60,ATM,DEV881968,Mobile Banking,1,1,9,4,87,abnormal
NORM0002120,2025-09-23 22:00:21,CUS29194,Phạm Minh,Đặng Hà,TPBank,Techcombank,Rút tiền ATM,Du lịch,5582998.0,EUR,222325974.0,216742976.0,Vietnam,Nha Trang,211.157.173.211,Laptop,DEV322047,Mobile Banking,0,0,1,22,1,normal
NORM0015305,2025-05-17 18:40:37,CUS11442,Đặng Huy,Trần Hà,VPBank,TPBank,Mua hàng online,Vận tải,1870125.0,USD,394704293.0,392834168.0,Vietnam,Hải Phòng,87.200.110.99,Tablet,DEV556325,ATM,0,0,1,18,21,normal
NORM0004310,2025-09-23 14:43:27,CUS66618,Đặng Bình,Hoàng Lan,MB Bank,TPBank,Mua hàng online,Ăn uống,1064098.0,VND,164670395.0,163606297.0,Vietnam,Hà Nội,155.232.117.28,Mobile,DEV882558,Mobile Banking,0,0,2,14,8,normal
NORM0004485,2025-02-20 15:29:19,CUS58051,Bùi Dũng,Hoàng Chi,BIDV,Sacombank,Chuyển khoản,Ăn uống,9237872.0,VND,329525197.0,320287325.0,Vietnam,Nha Trang,117.216.189.94,POS,DEV156393,Internet Banking,0,0,2,15,35,normal
NORM0011014,2025-09-10 08:27:00,CUS44086,Bùi Hà,Bùi An,BIDV,MB Bank,Rút tiền ATM,Giáo dục,705401.0,USD,375723579.0,375018178.0,Vietnam,Cần Thơ,74.169.189.77,POS,DEV418440,Mobile Banking,0,0,1,8,32,normal
NORM0004771,2025-08-21 08:32:28,CUS78752,Lê Nam,Hoàng Chi,Agribank,ACB,Mua hàng online,Thời trang,8246653.0,USD,485965216.0,477718563.0,Vietnam,Đà Nẵng,2.80.79.147,POS,DEV678676,Internet Banking,0,0,0,8,17,normal
NORM0002713,2025-12-15 07:42:15,CUS22944,Nguyễn Huy,Trần Chi,VPBank,ACB,Nạp ví điện tử,Điện tử,27517284.0,EUR,49524763.0,22007479.0,Vietnam,Nha Trang,175.92.45.146,Laptop,DEV246347,POS,0,0,2,7,12,normal
NORM0012187,2025-06-28 16:01:05,CUS23311,Đặng Bình,Đặng Hà,BIDV,Agribank,Thanh toán POS,Thời trang,1528405.0,USD,291925065.0,290396660.0,Vietnam,Cần Thơ,59.82.156.70,POS,DEV297295,ATM,0,0,2,16,20,normal
NORM0016616,2025-05-15 22:21:57,CUS35851,Bùi Chi,Hoàng Lan,Agribank,Sacombank,Chuyển khoản,Y tế,5657735.0,VND,412602159.0,406944424.0,Vietnam,Cần Thơ,179.143.24.131,Tablet,DEV799528,Internet Banking,0,0,0,22,23,normal
NORM0010948,2025-02-22 12:08:56,CUS84822,Nguyễn An,Lê Chi,Vietcombank,ACB,Thanh toán hóa đơn,Du lịch,5229303.0,VND,176175795.0,170946492.0,Vietnam,Hà Nội,217.81.167.184,POS,DEV621082,Mobile Banking,0,0,0,12,6,normal
NORM0002546,2025-08-14 16:30:43,CUS24721,Phạm Dũng,Hoàng Dũng,VPBank,VPBank,Thanh toán hóa đơn,Ăn uống,3023419.0,VND,173280928.0,170257509.0,Vietnam,Hà Nội,25.205.2.136,Laptop,DEV648627,POS,0,0,1,16,19,normal
NORM0012620,2025-07-08 13:55:25,CUS73425,Lê Hà,Vũ Minh,VPBank,Vietcombank,Thanh toán POS,Giáo dục,5789908.0,VND,22067692.0,16277784.0,Vietnam,Nha Trang,209.169.5.203,ATM,DEV545971,POS,0,0,0,13,10,normal
NORM0009852,2025-02-12 17:40:38,CUS42504,Vũ Dũng,Đặng Linh,Techcombank,Vietcombank,Nạp ví điện tử,Y tế,4478198.0,EUR,382534918.0,378056720.0,Vietnam,Hà Nội,158.175.182.225,Mobile,DEV474061,POS,0,0,1,17,2,normal
NORM0004411,2025-08-23 09:55:45,CUS65462,Đặng Huy,Vũ An,Sacombank,Vietcombank,Thanh toán hóa đơn,Du lịch,13767948.0,USD,9911208.0,0.0,Vietnam,TP.HCM,191.26.97.124,Tablet,DEV549158,ATM,0,0,1,9,32,normal
SUSP0001648,2025-09-05 00:36:47,CUS79528,Bùi Huy,Lê Nam,International Bank,VPBank,Chuyển khoản,Thời trang,1500354842.0,USD,5728509404.0,4228154562.0,Dubai,Dubai,79.209.120.167,POS,DEV481451,Mobile Banking,1,1,5,0,85,abnormal
NORM0012345,2025-02-22 17:37:27,CUS65769,Bùi Bình,Vũ Chi,Techcombank,Techcombank,Chuyển khoản,Điện tử,4322782.0,EUR,295112416.0,290789634.0,Vietnam,Cần Thơ,138.62.123.114,ATM,DEV997335,Mobile Banking,0,0,2,17,14,normal
NORM0012408,2025-09-16 19:28:28,CUS81394,Hoàng Ngọc,Bùi Chi,Agribank,Techcombank,Rút tiền ATM,Giáo dục,2875697.0,EUR,89018100.0,86142403.0,Vietnam,Đà Nẵng,29.65.170.246,ATM,DEV189476,Internet Banking,0,0,0,19,17,normal
NORM0009611,2025-09-28 16:02:49,CUS89046,Lê Minh,Đặng Minh,ACB,VPBank,Thanh toán POS,Giáo dục,5308451.0,VND,93925635.0,88617184.0,Vietnam,Hà Nội,64.219.109.232,Laptop,DEV896988,ATM,0,0,2,16,30,normal
NORM0010719,2025-12-12 22:28:38,CUS88348,Bùi Ngọc,Bùi Lan,Sacombank,MB Bank,Nạp ví điện tử,Siêu thị,1451411.0,USD,208863420.0,207412009.0,Vietnam,Đà Nẵng,196.221.210.6,Laptop,DEV188662,Mobile Banking,0,0,2,22,1,normal
NORM0007572,2025-11-02 20:06:27,CUS80949,Nguyễn Linh,Nguyễn Lan,BIDV,Sacombank,Chuyển khoản,Vận tải,3484760.0,VND,423902711.0,420417951.0,Vietnam,TP.HCM,85.69.244.97,Laptop,DEV782876,Internet Banking,0,0,2,20,32,normal
NORM0003571,2025-04-13 13:39:31,CUS11275,Hoàng Bình,Vũ Ngọc,MB Bank,ACB,Rút tiền ATM,Vận tải,568170.0,VND,483493154.0,482924984.0,Vietnam,Nha Trang,51.215.29.65,Tablet,DEV365385,POS,0,0,1,13,8,normal
NORM0008603,2025-03-09 11:53:29,CUS17281,Lê Linh,Vũ Lan,VPBank,Vietcombank,Chuyển khoản,Ăn uống,10228838.0,VND,148261216.0,138032378.0,Vietnam,Cần Thơ,123.247.162.68,Tablet,DEV955403,Mobile Banking,0,0,1,11,12,normal
NORM0003560,2025-03-08 12:40:37,CUS88211,Trần An,Vũ Minh,TPBank,Vietcombank,Thanh toán POS,Giải trí,23160695.0,VND,348830770.0,325670075.0,Vietnam,Hải Phòng,68.73.231.38,Mobile,DEV513274,Internet Banking,0,0,2,12,35,normal
NORM0004992,2025-11-19 10:53:03,CUS84507,Vũ Minh,Hoàng Lan,Vietcombank,TPBank,Thanh toán POS,Ăn uống,8485323.0,USD,201286611.0,192801288.0,Vietnam,Đà Nẵng,99.175.25.193,Laptop,DEV939741,ATM,0,0,0,10,14,normal
NORM0007440,2025-02-06 19:01:23,CUS88383,Vũ Linh,Vũ An,BIDV,TPBank,Nạp ví điện tử,Ăn uống,1535878.0,VND,481620769.0,480084891.0,Vietnam,Đà Nẵng,209.105.51.145,POS,DEV545307,ATM,0,0,2,19,2,normal
NORM0009326,2025-12-22 15:20:27,CUS64510,Nguyễn Ngọc,Phạm Nam,Agribank,Techcombank,Thanh toán POS,Vận tải,1713629.0,EUR,156385631.0,154672002.0,Vietnam,Cần Thơ,171.162.122.186,Laptop,DEV332025,ATM,0,0,2,15,15,normal
NORM0002301,2025-12-30 20:10:37,CUS74439,Hoàng Chi,Nguyễn Phúc,Vietcombank,Agribank,Nạp ví điện tử,Du lịch,3000625.0,VND,395378374.0,392377749.0,Vietnam,Cần Thơ,99.153.156.236,ATM,DEV783509,POS,0,0,2,20,17,normal
NORM0007667,2025-05-28 08:19:26,CUS68988,Hoàng Dũng,Lê Phúc,BIDV,TPBank,Chuyển khoản,Ăn uống,2941899.0,USD,54646028.0,51704129.0,Vietnam,Hà Nội,23.225.151.221,Mobile,DEV808551,ATM,0,0,0,8,5,normal
NORM0005805,2025-11-15 12:10:45,CUS89241,Trần Ngọc,Hoàng Minh,Techcombank,Sacombank,Chuyển khoản,Siêu thị,1563795.0,USD,282504623.0,280940828.0,Vietnam,Đà Nẵng,134.95.76.53,Tablet,DEV379698,POS,0,0,1,12,6,normal
NORM0012023,2025-11-04 17:50:57,CUS26276,Vũ Hà,Phạm Lan,Agribank,Techcombank,Thanh toán hóa đơn,Giải trí,7292587.0,USD,128525560.0,121232973.0,Vietnam,Cần Thơ,172.244.195.128,Tablet,DEV328848,ATM,0,0,0,17,15,normal
NORM0015538,2025-02-05 16:47:33,CUS45910,Vũ Lan,Đặng Huy,ACB,TPBank,Thanh toán POS,Giải trí,918781.0,EUR,8299107.0,7380326.0,Vietnam,Nha Trang,149.16.93.212,POS,DEV883875,ATM,0,0,1,16,27,normal
NORM0009758,2025-01-03 10:32:34,CUS62580,Hoàng An,Đặng Linh,Agribank,ACB,Mua hàng online,Điện tử,2277932.0,USD,272792172.0,270514240.0,Vietnam,TP.HCM,33.144.212.71,Mobile,DEV832518,POS,0,0,0,10,7,normal
NORM0012015,2025-05-05 21:35:25,CUS61430,Trần Lan,Nguyễn Nam,VPBank,Techcombank,Chuyển khoản,Siêu thị,7398488.0,EUR,308179638.0,300781150.0,Vietnam,Đà Nẵng,106.232.29.223,Laptop,DEV560569,Internet Banking,0,0,0,21,24,normal
NORM0005212,2025-05-05 13:36:38,CUS33534,Đặng Huy,Lê Phúc,Vietcombank,BIDV,Nạp ví điện tử,Siêu thị,3272839.0,USD,17775334.0,14502495.0,Vietnam,Hà Nội,180.141.108.170,Tablet,DEV803353,POS,0,0,2,13,31,normal
NORM0011549,2025-10-12 18:59:04,CUS15495,Lê Phúc,Phạm Phúc,Techcombank,Techcombank,Nạp ví điện tử,Thời trang,2154444.0,VND,233382839.0,231228395.0,Vietnam,Cần Thơ,75.41.202.208,Mobile,DEV235400,ATM,0,0,1,18,25,normal
NORM0012367,2025-10-24 17:01:51,CUS13421,Đặng Nam,Lê Lan,Agribank,Techcombank,Mua hàng online,Thời trang,1338030.0,USD,433645468.0,432307438.0,Vietnam,Đà Nẵng,215.210.34.106,Laptop,DEV737512,ATM,0,0,2,17,17,normal
NORM0009271,2025-12-29 18:09:54,CUS39812,Lê Dũng,Lê Huy,ACB,MB Bank,Thanh toán hóa đơn,Du lịch,1087198.0,VND,301401851.0,300314653.0,Vietnam,Nha Trang,73.1.247.224,Tablet,DEV384697,POS,0,0,1,18,7,normal
NORM0003976,2025-05-15 13:07:33,CUS29744,Phạm An,Hoàng An,VPBank,Sacombank,Thanh toán hóa đơn,Giải trí,11537350.0,USD,250094004.0,238556654.0,Vietnam,Cần Thơ,185.207.108.219,Mobile,DEV888695,Internet Banking,0,0,1,13,27,normal
NORM0016091,2025-08-07 07:24:14,CUS94714,Đặng Nam,Đặng Lan,Agribank,VPBank,Chuyển khoản,Ăn uống,6216189.0,VND,470570601.0,464354412.0,Vietnam,Hà Nội,69.2.253.10,Tablet,DEV823425,Mobile Banking,0,0,2,7,7,normal
NORM0017233,2025-08-12 07:23:55,CUS39970,Lê Bình,Trần Linh,Vietcombank,Sacombank,Mua hàng online,Giải trí,2835506.0,EUR,430811491.0,427975985.0,Vietnam,Hải Phòng,208.68.109.72,Mobile,DEV767256,Internet Banking,0,0,1,7,10,normal
NORM0017444,2025-02-06 09:55:17,CUS69914,Lê Bình,Lê Huy,Sacombank,VPBank,Rút tiền ATM,Vận tải,1197754.0,EUR,287402657.0,286204903.0,Vietnam,Nha Trang,101.33.130.45,Tablet,DEV395691,Mobile Banking,0,0,2,9,24,normal
NORM0013657,2025-01-19 15:21:50,CUS80510,Đặng Hà,Lê Chi,Vietcombank,VPBank,Nạp ví điện tử,Y tế,2158387.0,VND,247544345.0,245385958.0,Vietnam,Cần Thơ,191.134.150.173,Mobile,DEV429590,ATM,0,0,1,15,6,normal
NORM0015646,2025-04-26 08:20:20,CUS60740,Hoàng Bình,Trần Lan,TPBank,Vietcombank,Thanh toán POS,Giải trí,3194939.0,USD,244908263.0,241713324.0,Vietnam,Cần Thơ,140.71.8.86,Laptop,DEV672506,ATM,0,0,0,8,31,normal
NORM0002731,2025-06-12 16:08:54,CUS25916,Phạm Minh,Nguyễn Ngọc,TPBank,Techcombank,Thanh toán POS,Giáo dục,1943176.0,VND,425497290.0,423554114.0,Vietnam,Đà Nẵng,108.159.85.145,POS,DEV915784,Mobile Banking,0,0,0,16,13,normal
NORM0003299,2025-02-21 21:34:50,CUS40910,Đặng Minh,Phạm An,Agribank,Vietcombank,Chuyển khoản,Du lịch,3553687.0,EUR,234316252.0,230762565.0,Vietnam,Nha Trang,132.233.250.129,Tablet,DEV687779,ATM,0,0,2,21,14,normal
NORM0008957,2025-03-26 09:36:36,CUS61902,Đặng Bình,Phạm Dũng,Sacombank,TPBank,Thanh toán hóa đơn,Du lịch,54653173.0,VND,448478648.0,393825475.0,Vietnam,Đà Nẵng,219.175.215.82,Tablet,DEV459986,Mobile Banking,0,0,1,9,34,normal
NORM0017411,2025-11-24 17:25:24,CUS75788,Phạm Minh,Hoàng Huy,Techcombank,MB Bank,Thanh toán hóa đơn,Giải trí,1058275.0,EUR,434490792.0,433432517.0,Vietnam,Đà Nẵng,144.125.244.249,Tablet,DEV186779,Internet Banking,0,0,2,17,29,normal
NORM0015156,2025-10-07 15:43:40,CUS24669,Hoàng Lan,Vũ Huy,VPBank,BIDV,Rút tiền ATM,Vận tải,6423714.0,VND,16851040.0,10427326.0,Vietnam,TP.HCM,15.230.84.203,Laptop,DEV163687,ATM,0,0,0,15,4,normal
NORM0017277,2025-05-01 16:33:13,CUS69064,Lê Huy,Vũ Nam,TPBank,ACB,Mua hàng online,Điện tử,4737091.0,USD,111772021.0,107034930.0,Vietnam,Hà Nội,68.16.216.211,Mobile,DEV108916,Internet Banking,0,0,1,16,28,normal
NORM0006704,2025-10-15 09:38:30,CUS55495,Đặng Minh,Phạm Lan,ACB,Techcombank,Thanh toán hóa đơn,Y tế,10164474.0,VND,458702145.0,448537671.0,Vietnam,Đà Nẵng,220.174.107.64,Laptop,DEV966026,Mobile Banking,0,0,0,9,11,normal
NORM0001969,2025-05-10 14:34:11,CUS81384,Trần Linh,Phạm Chi,TPBank,Sacombank,Mua hàng online,Thời trang,5355205.0,EUR,464914751.0,459559546.0,Vietnam,TP.HCM,98.218.237.54,Laptop,DEV559815,Mobile Banking,0,0,0,14,7,normal
NORM0004937,2025-11-07 13:01:50,CUS78958,Đặng Dũng,Bùi Hà,MB Bank,Vietcombank,Thanh toán POS,Giải trí,3223140.0,EUR,249313576.0,246090436.0,Vietnam,Cần Thơ,156.24.191.183,ATM,DEV807974,POS,0,0,2,13,11,normal
NORM0002113,2025-09-16 11:01:18,CUS11068,Phạm Phúc,Bùi Nam,Techcombank,VPBank,Thanh toán POS,Du lịch,7357461.0,EUR,125349452.0,117991991.0,Vietnam,Đà Nẵng,135.218.52.66,Tablet,DEV535950,ATM,0,0,2,11,20,normal
NORM0000879,2025-06-28 22:45:52,CUS29198,Nguyễn Ngọc,Hoàng Lan,ACB,MB Bank,Nạp ví điện tử,Giải trí,8654971.0,VND,98247992.0,89593021.0,Vietnam,Đà Nẵng,13.170.232.189,POS,DEV898300,Internet Banking,0,0,1,22,10,normal
SUSP0001076,2025-09-03 04:28:19,CUS68450,Vũ Dũng,Trần Nam,International Bank,International Bank,Chuyển khoản,Siêu thị,4930586353.0,USD,7469431115.0,2538844762.0,Hong Kong,Dubai,217.116.38.83,ATM,DEV346586,Internet Banking,1,1,5,4,100,abnormal
NORM0012990,2025-03-20 13:46:09,CUS90107,Hoàng Ngọc,Bùi Bình,TPBank,TPBank,Thanh toán hóa đơn,Du lịch,11674609.0,VND,450077862.0,438403253.0,Vietnam,TP.HCM,150.55.147.16,Laptop,DEV228004,Internet Banking,0,0,2,13,12,normal
NORM0007278,2025-01-21 13:23:21,CUS34127,Bùi Linh,Nguyễn Bình,Sacombank,ACB,Rút tiền ATM,Vận tải,6853665.0,USD,250233579.0,243379914.0,Vietnam,Nha Trang,73.80.117.8,POS,DEV749463,Mobile Banking,0,0,2,13,30,normal
NORM0005710,2025-05-13 11:51:26,CUS88605,Đặng Huy,Vũ Huy,ACB,BIDV,Thanh toán hóa đơn,Giáo dục,4875846.0,EUR,239449096.0,234573250.0,Vietnam,Hà Nội,24.148.12.215,Tablet,DEV915114,POS,0,0,1,11,14,normal
NORM0012079,2025-02-11 11:16:18,CUS77365,Phạm Minh,Hoàng Hà,Sacombank,Sacombank,Nạp ví điện tử,Thời trang,4798983.0,VND,404573351.0,399774368.0,Vietnam,Nha Trang,214.165.173.113,Laptop,DEV756268,Mobile Banking,0,0,0,11,20,normal
NORM0006688,2025-06-05 14:39:03,CUS84561,Nguyễn Linh,Hoàng Lan,Sacombank,Agribank,Nạp ví điện tử,Giải trí,6103214.0,EUR,142128038.0,136024824.0,Vietnam,Cần Thơ,12.215.160.103,Tablet,DEV538207,Mobile Banking,0,0,2,14,35,normal
NORM0006419,2025-07-10 19:21:23,CUS50410,Hoàng Minh,Hoàng Minh,Techcombank,BIDV,Chuyển khoản,Giáo dục,2685237.0,VND,262240901.0,259555664.0,Vietnam,TP.HCM,172.22.31.6,Mobile,DEV774111,ATM,0,0,0,19,12,normal
NORM0010432,2025-03-22 19:54:58,CUS86388,Nguyễn Lan,Trần Chi,ACB,VPBank,Nạp ví điện tử,Điện tử,1651019.0,USD,68308800.0,66657781.0,Vietnam,Nha Trang,152.38.243.93,Laptop,DEV140365,Mobile Banking,0,0,2,19,1,normal
NORM0009983,2025-06-28 10:14:12,CUS28246,Phạm Ngọc,Lê Bình,MB Bank,MB Bank,Nạp ví điện tử,Thời trang,5768080.0,USD,156524427.0,150756347.0,Vietnam,Đà Nẵng,102.246.188.102,POS,DEV154811,POS,0,0,1,10,15,normal
SUSP0001074,2025-11-15 00:33:43,CUS18891,Hoàng Dũng,Vũ An,International Bank,BIDV,Chuyển khoản,Thời trang,7958783954.0,USD,8755443345.0,796659391.0,Unknown,Hong Kong,119.209.41.26,ATM,DEV746609,Mobile Banking,1,1,11,0,94,abnormal
NORM0004630,2025-10-06 22:38:22,CUS62985,Hoàng Dũng,Phạm Hà,TPBank,BIDV,Thanh toán POS,Siêu thị,7053889.0,VND,181522728.0,174468839.0,Vietnam,Hải Phòng,97.132.108.27,Laptop,DEV482870,Internet Banking,0,0,0,22,13,normal
NORM0008863,2025-12-08 09:21:30,CUS64014,Vũ Lan,Lê Bình,Techcombank,Techcombank,Chuyển khoản,Giải trí,32053387.0,USD,454410909.0,422357522.0,Vietnam,TP.HCM,20.196.45.12,Mobile,DEV472624,Mobile Banking,0,0,0,9,27,normal
NORM0004668,2025-03-12 16:53:07,CUS82701,Vũ Dũng,Đặng Hà,Techcombank,Sacombank,Nạp ví điện tử,Thời trang,1025848.0,EUR,411152657.0,410126809.0,Vietnam,Hà Nội,137.156.114.141,Mobile,DEV556388,POS,0,0,0,16,12,normal
NORM0014164,2025-08-11 10:04:28,CUS67950,Phạm Phúc,Đặng Phúc,Agribank,VPBank,Thanh toán hóa đơn,Giải trí,15166676.0,EUR,446825116.0,431658440.0,Vietnam,TP.HCM,76.56.9.160,Laptop,DEV455447,POS,0,0,2,10,24,normal
NORM0000386,2025-01-19 14:39:31,CUS83748,Phạm Huy,Lê Lan,BIDV,VPBank,Thanh toán POS,Giáo dục,3646955.0,VND,83050656.0,79403701.0,Vietnam,TP.HCM,45.163.52.110,POS,DEV533924,ATM,0,0,0,14,19,normal
NORM0004187,2025-08-18 22:39:20,CUS16376,Bùi Linh,Lê Dũng,TPBank,TPBank,Rút tiền ATM,Siêu thị,7350415.0,VND,386105283.0,378754868.0,Vietnam,TP.HCM,4.166.9.48,POS,DEV881719,Internet Banking,0,0,0,22,17,normal
NORM0005346,2025-04-19 12:52:16,CUS62950,Lê Dũng,Đặng Chi,MB Bank,Agribank,Mua hàng online,Thời trang,551334.0,EUR,68285672.0,67734338.0,Vietnam,Hải Phòng,32.0.87.182,Tablet,DEV617330,Mobile Banking,0,0,1,12,26,normal
NORM0002196,2025-02-09 13:03:09,CUS35474,Bùi Bình,Hoàng Dũng,VPBank,MB Bank,Thanh toán POS,Giáo dục,5496802.0,EUR,115054577.0,109557775.0,Vietnam,Nha Trang,165.228.147.213,ATM,DEV790896,Mobile Banking,0,0,2,13,17,normal
NORM0014991,2025-04-07 13:32:44,CUS19237,Trần Huy,Nguyễn Bình,Agribank,Techcombank,Chuyển khoản,Ăn uống,24953237.0,EUR,302188189.0,277234952.0,Vietnam,TP.HCM,41.181.63.240,POS,DEV753746,ATM,0,0,0,13,9,normal
NORM0012635,2025-10-13 07:30:36,CUS12469,Vũ Bình,Đặng Phúc,Vietcombank,ACB,Thanh toán hóa đơn,Du lịch,17545835.0,VND,144838723.0,127292888.0,Vietnam,TP.HCM,60.64.63.111,ATM,DEV245746,POS,0,0,2,7,31,normal
NORM0001078,2025-06-30 20:45:12,CUS73798,Lê Hà,Bùi Lan,VPBank,Sacombank,Rút tiền ATM,Giáo dục,1002684.0,EUR,129323960.0,128321276.0,Vietnam,Hà Nội,34.188.1.82,ATM,DEV774193,Internet Banking,0,0,1,20,21,normal
NORM0006287,2025-02-24 18:34:10,CUS26672,Trần Bình,Vũ Ngọc,Vietcombank,ACB,Nạp ví điện tử,Giải trí,3338780.0,USD,492438164.0,489099384.0,Vietnam,Nha Trang,29.42.200.254,POS,DEV441482,Mobile Banking,0,0,1,18,8,normal
NORM0005934,2025-08-10 08:47:46,CUS56234,Bùi Nam,Hoàng An,Agribank,Vietcombank,Thanh toán POS,Siêu thị,3830832.0,VND,362818959.0,358988127.0,Vietnam,Nha Trang,219.8.134.115,Tablet,DEV581936,POS,0,0,0,8,13,normal
SUSP0000513,2025-06-06 01:16:50,CUS53020,Lê Lan,Nguyễn An,International Bank,Offshore Bank,Chuyển khoản,Du lịch,154569848.0,EUR,4255080819.0,4100510971.0,Unknown,Unknown,166.75.76.166,Tablet,DEV361086,Internet Banking,0,0,12,1,94,abnormal
SUSP0001718,2025-11-25 00:30:34,CUS99107,Lê Huy,Đặng Dũng,Offshore Bank,Sacombank,Chuyển khoản,Ăn uống,1847.0,VND,6478776112.0,6478774265.0,Singapore,Singapore,219.229.170.87,Laptop,DEV219474,Mobile Banking,0,0,5,0,87,abnormal
NORM0013364,2025-06-07 11:25:53,CUS21175,Trần Nam,Bùi Lan,VPBank,Agribank,Nạp ví điện tử,Du lịch,3069475.0,EUR,222600743.0,219531268.0,Vietnam,Cần Thơ,47.91.147.80,POS,DEV204379,Internet Banking,0,0,2,11,12,normal
NORM0008073,2025-08-25 14:27:31,CUS96258,Hoàng Linh,Bùi Chi,VPBank,ACB,Chuyển khoản,Ăn uống,1226936.0,EUR,60740902.0,59513966.0,Vietnam,Nha Trang,91.61.83.253,ATM,DEV879693,Mobile Banking,0,0,0,14,26,normal
NORM0017021,2025-08-12 22:43:27,CUS43205,Vũ Minh,Hoàng Ngọc,Techcombank,BIDV,Chuyển khoản,Y tế,2553676.0,USD,279634910.0,277081234.0,Vietnam,Nha Trang,5.19.116.138,Mobile,DEV335315,ATM,0,0,0,22,3,normal
NORM0009544,2025-09-05 17:42:13,CUS99333,Vũ An,Hoàng An,MB Bank,VPBank,Chuyển khoản,Ăn uống,6888442.0,USD,162352105.0,155463663.0,Vietnam,TP.HCM,137.51.160.48,Tablet,DEV525221,Mobile Banking,0,0,1,17,34,normal
SUSP0001095,2025-10-06 01:31:49,CUS89021,Nguyễn Ngọc,Hoàng Huy,International Bank,Vietcombank,Chuyển khoản,Siêu thị,1331986240.0,VND,2489666686.0,1157680446.0,Singapore,Hong Kong,192.227.19.148,ATM,DEV382498,Internet Banking,1,1,11,1,96,abnormal
NORM0013356,2025-01-21 14:42:32,CUS55014,Phạm Chi,Vũ Huy,VPBank,Sacombank,Rút tiền ATM,Thời trang,2655361.0,EUR,181814978.0,179159617.0,Vietnam,Nha Trang,7.56.225.204,Tablet,DEV913363,ATM,0,0,0,14,18,normal
SUSP0000632,2025-07-17 00:43:42,CUS13193,Bùi Hà,Nguyễn An,Offshore Bank,TPBank,Chuyển khoản,Ăn uống,1665492637.0,EUR,7329723194.0,5664230557.0,Cayman Islands,Singapore,121.182.175.255,ATM,DEV601158,Internet Banking,0,0,5,0,82,abnormal
NORM0002849,2025-06-05 11:48:58,CUS51373,Vũ Lan,Bùi Bình,MB Bank,ACB,Thanh toán POS,Giáo dục,2180962.0,VND,340776887.0,338595925.0,Vietnam,Hải Phòng,6.221.208.210,Mobile,DEV873679,POS,0,0,1,11,24,normal
NORM0012792,2025-12-04 17:31:48,CUS20308,Lê Nam,Vũ Linh,MB Bank,Sacombank,Rút tiền ATM,Điện tử,1453158.0,VND,273107697.0,271654539.0,Vietnam,Nha Trang,93.34.241.80,Laptop,DEV608566,ATM,0,0,0,17,11,normal
NORM0007723,2025-08-18 21:39:02,CUS13601,Vũ Huy,Phạm Ngọc,TPBank,MB Bank,Thanh toán hóa đơn,Y tế,3192275.0,USD,426968086.0,423775811.0,Vietnam,Hà Nội,212.154.202.157,Tablet,DEV157880,Internet Banking,0,0,1,21,14,normal
NORM0000813,2025-07-18 16:28:17,CUS99348,Trần Bình,Trần Dũng,MB Bank,BIDV,Rút tiền ATM,Siêu thị,793716.0,VND,343740345.0,342946629.0,Vietnam,Cần Thơ,92.213.135.184,Tablet,DEV646970,Mobile Banking,0,0,2,16,14,normal
NORM0011194,2025-10-30 15:45:27,CUS77400,Vũ Dũng,Vũ Lan,TPBank,Sacombank,Chuyển khoản,Ăn uống,552764.0,VND,390008869.0,389456105.0,Vietnam,TP.HCM,183.18.210.137,ATM,DEV954210,POS,0,0,2,15,34,normal
NORM0005136,2025-10-23 21:12:29,CUS13211,Bùi Huy,Bùi Chi,Vietcombank,Vietcombank,Thanh toán hóa đơn,Thời trang,1660087.0,VND,215919796.0,214259709.0,Vietnam,Hà Nội,210.61.100.82,POS,DEV845859,Mobile Banking,0,0,2,21,9,normal
NORM0008511,2025-05-09 14:06:20,CUS33396,Vũ Ngọc,Đặng Nam,ACB,VPBank,Nạp ví điện tử,Y tế,2884460.0,USD,261000334.0,258115874.0,Vietnam,Hà Nội,79.168.193.130,ATM,DEV929411,ATM,0,0,0,14,24,normal
NORM0007435,2025-07-30 17:44:00,CUS70012,Phạm Chi,Hoàng Linh,BIDV,MB Bank,Nạp ví điện tử,Du lịch,3907556.0,VND,362752613.0,358845057.0,Vietnam,Hải Phòng,170.132.15.168,Mobile,DEV350263,Mobile Banking,0,0,2,17,27,normal
